,cluster,convrs,vec,distance,token
0,0,음식 몰래 훔쳐다가 모여서 먹으면서 그냥 그렇게 놀았던 것 같아요,"[ 0.04626117 -0.0580992   0.06225705  0.13792366 -0.12165541 -0.19924627
 -0.02841332  0.11359588  0.00991254  0.03837616  0.0959373   0.05098911
  0.10198125 -0.02359803 -0.00212712  0.1274745  -0.04476085 -0.03799624
  0.07718582 -0.01969082  0.00385682 -0.17108035  0.072368    0.02248314
  0.21353662 -0.12678134 -0.12809943 -0.02684497 -0.11317345 -0.05529021
 -0.12897779 -0.04762816  0.01508346 -0.05991383 -0.10112526  0.09376302
 -0.12989524  0.05246552  0.09321967  0.18308274  0.01777038 -0.2019831
  0.06527738 -0.1241684  -0.07476869 -0.04436256 -0.1603756   0.13855319
 -0.10586498  0.02459223 -0.02658593 -0.06973139  0.08562292 -0.06736878
  0.01425106  0.05973526 -0.0414748  -0.01648146 -0.10870419 -0.06985661
 -0.02114682  0.14954732  0.01565141  0.12151417  0.16902995 -0.01439758
  0.05300245 -0.1103216  -0.08004759  0.17529473 -0.09300544  0.04131929
 -0.03220666  0.02300054  0.00536905 -0.00024178 -0.12338207  0.08940201
 -0.0199617   0.00996678  0.18637027  0.01602235  0.10211531  0.0546973
  0.14794637  0.06970301 -0.05487293 -0.05128899 -0.05842243 -0.00652299
  0.00145382 -0.0447243   0.04788673  0.08526184 -0.12479437 -0.0508854
 -0.04914577 -0.12365507 -0.09200399  0.20888023]",0.03870612906912277,['음식']
1,0,리나지가 한 마디로 늘 그런 거지 뭐 그렇게 되면 게임에서 못 벗어나,"[ 0.04998354 -0.0677488   0.07311083  0.13408329 -0.11906541 -0.20062478
 -0.02629246  0.10484789  0.0031274   0.03689066  0.10096513  0.05217567
  0.10682117 -0.02642881  0.00713972  0.13357234 -0.0431219  -0.04079826
  0.0814109  -0.01709179  0.0021261  -0.1725887   0.0664383   0.02065597
  0.21533686 -0.12881541 -0.14116798 -0.01763525 -0.11503641 -0.06247254
 -0.13911848 -0.05594639  0.00935531 -0.05519175 -0.10591055  0.08840527
 -0.12614453  0.06179405  0.08880781  0.18430462  0.01172645 -0.21099909
  0.06556159 -0.1352739  -0.07771784 -0.03958247 -0.16851346  0.13377237
 -0.10267778  0.02354883 -0.03005197 -0.06928008  0.09062722 -0.06192883
  0.01631451  0.05993775 -0.04342467 -0.02365428 -0.10197522 -0.0748344
 -0.0185834   0.14965375  0.01274919  0.12850001  0.1590322  -0.02544968
  0.06523926 -0.10645448 -0.08186043  0.16991185 -0.10215861  0.03942902
 -0.03443632  0.02300438 -0.00666421  0.0012255  -0.12199461  0.08528723
 -0.02435304  0.01041772  0.20073159  0.01234165  0.09969401  0.05874925
  0.15313566  0.0695347  -0.05668947 -0.05824352 -0.05303188 -0.00235982
  0.00684163 -0.04454181  0.04854852  0.09036676 -0.1261547  -0.05325238
 -0.05180012 -0.12910661 -0.08931336  0.21219483]",0.04438221125259312,"['리나', '게임']"
2,0,큰애 하는 말이 얘는 게임의 퀸이래 퀸 굉장히 게임에 센스 있나 봐,"[ 0.05104672 -0.06120792  0.06039998  0.13774556 -0.12666006 -0.2010747
 -0.02260171  0.10773934 -0.00599758  0.03005166  0.09741127  0.05134936
  0.10176774 -0.0169524   0.00765645  0.13757613 -0.03873498 -0.03843926
  0.08374371 -0.02203565 -0.00614357 -0.16686915  0.07235356  0.01815042
  0.21532238 -0.11894719 -0.13266993 -0.01651382 -0.11728891 -0.05559226
 -0.13098173 -0.05120243  0.01613928 -0.0621382  -0.09518572  0.09038783
 -0.12523545  0.0611423   0.09072769  0.18236862  0.01002375 -0.20138584
  0.07228895 -0.12651247 -0.07785672 -0.04742304 -0.16370638  0.13830277
 -0.09973388  0.02664207 -0.0256747  -0.067063    0.09514181 -0.06300294
  0.03028545  0.05230122 -0.04090217 -0.02562068 -0.10531062 -0.06984902
 -0.01704487  0.15568474  0.01673752  0.12072713  0.15569068 -0.01525897
  0.06840546 -0.10327787 -0.07764359  0.16714677 -0.09062399  0.0453787
 -0.03323673  0.03191183  0.00048366  0.0033732  -0.11959456  0.08717681
 -0.02331353  0.00191183  0.18357164  0.00567093  0.10954583  0.05222023
  0.14132972  0.06941684 -0.04911262 -0.05200013 -0.05830311 -0.00434707
  0.00442407 -0.04983606  0.04662035  0.09432895 -0.12130291 -0.05256956
 -0.05554898 -0.1240213  -0.08697999  0.20990565]",0.04487470983339116,"['게임', '게임', '센스']"
3,0,그러니까 오히려 모바일 게임이나  요즘 내가 하고 있는 게임 같은 거 있지,"[ 0.05303706 -0.06118877  0.06697652  0.1307266  -0.12642969 -0.2097104
 -0.02753517  0.10599085  0.00097834  0.03454198  0.09565245  0.0474406
  0.11022847 -0.01858771  0.00909681  0.13996762 -0.03261784 -0.03785416
  0.08206291 -0.01716567  0.00483149 -0.17178385  0.07272499  0.01905574
  0.21882375 -0.13240984 -0.14050935 -0.01848795 -0.11967215 -0.06442828
 -0.13530193 -0.0562271   0.00593923 -0.05866622 -0.10066982  0.09068976
 -0.13030358  0.06281137  0.09446219  0.18759887  0.01736666 -0.20712875
  0.0635367  -0.13061598 -0.07781498 -0.04479636 -0.16213003  0.1364023
 -0.10465977  0.02702964 -0.01870458 -0.06687438  0.09675012 -0.07430845
  0.02964053  0.05197127 -0.03965338 -0.02784291 -0.10139281 -0.08133049
 -0.02021004  0.15641198  0.01662722  0.1238794   0.1680617  -0.01980875
  0.05767211 -0.10751878 -0.07471152  0.1669167  -0.09655957  0.04199303
 -0.03223954  0.02667695 -0.00089355 -0.00750567 -0.12764896  0.09403557
 -0.02099588  0.00932501  0.19217984  0.0123744   0.1104052   0.06130861
  0.14872251  0.06378283 -0.05233706 -0.06008502 -0.05377477 -0.01163898
  0.00413009 -0.05626085  0.04172045  0.08858801 -0.12052183 -0.05250829
 -0.05886786 -0.12873645 -0.09138946  0.20955242]",0.045051194592421774,"['모바일', '게임', '게임']"
4,0,그게 또  하나의 소통이 되니까 그것도 좋은 거 같아,"[ 0.04648415 -0.05868159  0.06110905  0.12853858 -0.11717874 -0.19642673
 -0.03433982  0.10969485  0.00832566  0.04235483  0.09890839  0.05158314
  0.10866848 -0.02196819  0.01298576  0.12456866 -0.03254741 -0.03946064
  0.07848968 -0.01272405 -0.00159989 -0.15802956  0.07605246  0.01094138
  0.2135259  -0.12106411 -0.1306837  -0.02299502 -0.11499391 -0.05578925
 -0.13731381 -0.04236941  0.00945471 -0.06198678 -0.09914197  0.08328785
 -0.12220801  0.06043753  0.08602069  0.17859074  0.01480452 -0.2146919
  0.05780698 -0.12078205 -0.07501848 -0.04480905 -0.15440239  0.13763505
 -0.10566193  0.02587534 -0.02808772 -0.05678124  0.08384597 -0.06004249
  0.02472902  0.05277628 -0.04360647 -0.01807501 -0.10218992 -0.07897617
 -0.0227264   0.15288578  0.01164924  0.12102376  0.16467065 -0.01656986
  0.05671174 -0.10542413 -0.06767521  0.16542056 -0.09866306  0.03678118
 -0.0284678   0.03177312 -0.00184695 -0.00570774 -0.12472276  0.08242417
 -0.01297045  0.00326913  0.19725293  0.01889838  0.10203996  0.05378048
  0.14613952  0.06915428 -0.05766063 -0.05775348 -0.04871543  0.00471278
 -0.00453752 -0.04682802  0.04364509  0.09576461 -0.12680252 -0.05575204
 -0.04849219 -0.13115439 -0.08535472  0.21117337]",0.04567661648984534,['소통']
5,0,그게 보면 게임의 좋은 점이잖아요  긍정적인 면이지,"[ 0.04187436 -0.05910826  0.06345616  0.13661791 -0.12955041 -0.20939754
 -0.03017751  0.10870387 -0.00136166  0.0380473   0.09960362  0.04618204
  0.10265895 -0.02695422  0.00451546  0.13396966 -0.03265839 -0.03602635
  0.08290893 -0.01716143 -0.0005256  -0.16375229  0.07546543  0.01795169
  0.22186945 -0.12655511 -0.13627231 -0.01331616 -0.11992572 -0.05800856
 -0.14616029 -0.0524005   0.00240562 -0.06373083 -0.1008784   0.08853621
 -0.13159204  0.06432108  0.08987604  0.1873636   0.01762451 -0.21551555
  0.06903298 -0.12896807 -0.07247477 -0.04562573 -0.1621138   0.14561518
 -0.10716625  0.02947103 -0.02563758 -0.06237089  0.09369752 -0.07225221
  0.02513965  0.06012811 -0.03933282 -0.02885331 -0.10614475 -0.0767762
 -0.01584267  0.15087903  0.0175568   0.12674618  0.1702994  -0.01887465
  0.05875151 -0.10834238 -0.07561494  0.1753442  -0.09217363  0.04754526
 -0.02664372  0.02149211  0.00251923 -0.00393561 -0.12790044  0.08573714
 -0.02295643  0.00339517  0.19486286  0.00948886  0.10838247  0.05666751
  0.14865474  0.07235364 -0.05326795 -0.06212244 -0.05230828  0.00208988
 -0.00124131 -0.05154898  0.04545294  0.08879455 -0.12714784 -0.05207988
 -0.05490073 -0.13194472 -0.09374101  0.21426481]",0.04598737572272592,"['게임', '긍정']"
6,0,나는 그게 훨씬 더 좋다고 생각을 해 그렇게만 된다면 그게 순기능인거지,"[ 0.04092802 -0.05599003  0.06666686  0.13567099 -0.12112003 -0.19137177
 -0.02555369  0.10643936  0.01229257  0.04155672  0.10109001  0.04350401
  0.10544837 -0.02662993  0.00887489  0.1345191  -0.04261    -0.04029415
  0.07568213 -0.01584924  0.00391175 -0.15815876  0.07211301  0.01636694
  0.20854984 -0.11962336 -0.12535186 -0.01328169 -0.10374092 -0.06121555
 -0.13409159 -0.03895894  0.00993776 -0.05579367 -0.09509645  0.08412267
 -0.1309273   0.05568193  0.0941975   0.18462704  0.01454241 -0.20698734
  0.06155786 -0.12995407 -0.0692139  -0.03799525 -0.15596454  0.12556311
 -0.10075881  0.02863395 -0.0179566  -0.06489082  0.07514054 -0.06785098
  0.01777651  0.05010436 -0.0392417  -0.02582707 -0.10088169 -0.07523339
 -0.02024009  0.15701273  0.00945943  0.1256428   0.15461156 -0.01746562
  0.05704084 -0.10789397 -0.07191709  0.17091039 -0.09716547  0.04322907
 -0.03848673  0.02412855 -0.00705028  0.00515263 -0.12567501  0.08145095
 -0.02432744  0.01208914  0.19408594  0.01286675  0.10502865  0.05837807
  0.13573429  0.06757992 -0.04891842 -0.06393467 -0.04897099 -0.00316458
  0.00472201 -0.04080277  0.04963046  0.08961996 -0.11719212 -0.05488224
 -0.0474585  -0.11684762 -0.08981195  0.2010998 ]",0.048283917140745265,"['생각', '순기능']"
7,0,근데 사실 걔네들이 그렇게 어디서 신나게 노는 곳이 마땅히 없잖아,"[ 0.04246072 -0.0632222   0.06487033  0.12947237 -0.13034298 -0.20359145
 -0.03939766  0.1076441   0.00379584  0.04602444  0.09334225  0.04073246
  0.10710612 -0.02418541  0.00830976  0.13504356 -0.03216114 -0.03726302
  0.08739845 -0.01167641  0.00771388 -0.16153954  0.07394636  0.02290244
  0.21874326 -0.13118914 -0.12925877 -0.01042033 -0.10931738 -0.06048429
 -0.13881436 -0.05050429  0.00597763 -0.0528974  -0.09583227  0.08213923
 -0.12798367  0.05657263  0.08791009  0.18638891  0.01795877 -0.20722914
  0.0657528  -0.1265603  -0.06757393 -0.0487439  -0.16564134  0.13820378
 -0.1036415   0.02606325 -0.02009111 -0.06040562  0.09315191 -0.07329822
  0.02626173  0.06022165 -0.03909068 -0.02655662 -0.10718811 -0.07530484
 -0.02802918  0.15608814  0.01296234  0.11830784  0.16587    -0.02097275
  0.06790584 -0.10701939 -0.0817198   0.16902152 -0.10251286  0.03902403
 -0.02981883  0.03442816  0.00283958 -0.00284102 -0.12075929  0.09184611
 -0.01189959  0.00828929  0.19989733  0.00839251  0.10613243  0.06017718
  0.14650722  0.07367682 -0.06255344 -0.06078564 -0.05509446 -0.00498403
 -0.00304808 -0.0563128   0.05032799  0.0920634  -0.12125792 -0.0582407
 -0.0498081  -0.12616673 -0.0913211   0.20654006]",0.04977312690812207,['신나']
8,0,우리는 일방적으로 게임이 악이라고 하면 안 된다고 그랬잖아,"[ 0.04755263 -0.05540062  0.06784931  0.13289405 -0.11808627 -0.20393005
 -0.03769426  0.11483517  0.00536566  0.04146329  0.09744321  0.0403668
  0.09668326 -0.0185855   0.01008201  0.12715688 -0.03721024 -0.04011355
  0.07705153 -0.01600295  0.00400634 -0.16507778  0.07255922  0.01608747
  0.2129354  -0.12111732 -0.13128534 -0.02384603 -0.11749817 -0.05952516
 -0.12908931 -0.05728589  0.00490869 -0.05978661 -0.09150156  0.0840259
 -0.12291045  0.06325071  0.08639661  0.17824948  0.01834667 -0.20396332
  0.06634691 -0.12354943 -0.06879576 -0.04668124 -0.16080658  0.12798221
 -0.10212708  0.02843333 -0.02371286 -0.05628686  0.08992968 -0.07213694
  0.0266382   0.05188284 -0.03551055 -0.01723928 -0.10924506 -0.07260332
 -0.01796317  0.15206204  0.01926977  0.11932889  0.15269612 -0.02777971
  0.05970399 -0.10346556 -0.07078911  0.15767348 -0.08572122  0.04103501
 -0.02660784  0.0231249  -0.0059884   0.00042585 -0.11848167  0.08872122
 -0.01922269  0.00890325  0.18769597  0.00560907  0.10478258  0.05757812
  0.13936941  0.06575911 -0.0540299  -0.05847127 -0.05235924 -0.00913475
  0.00114077 -0.04789267  0.04196734  0.09280287 -0.11923067 -0.05820188
 -0.05994334 -0.12440755 -0.09392565  0.19789667]",0.053256006655988695,"['일방', '게임']"
9,0,우리는 일반적으로 게임 악이라고 하면 안 된다고 그랬잖아,"[ 0.04870751 -0.05430781  0.06308895  0.13370007 -0.12852177 -0.21261956
 -0.03624466  0.10859925  0.00842612  0.03318766  0.09016235  0.04412552
  0.10489019 -0.02165638  0.00696108  0.14352864 -0.03454348 -0.04013168
  0.08957591 -0.01089661  0.00539378 -0.16929802  0.06807935  0.016132
  0.2163008  -0.1247091  -0.13361894 -0.01436381 -0.1164338  -0.06458447
 -0.13501833 -0.05896916  0.01088515 -0.06485099 -0.10778349  0.09389123
 -0.12948267  0.05659281  0.09421418  0.18999732  0.02342778 -0.2130807
  0.07029136 -0.13209404 -0.07398414 -0.03946727 -0.16818197  0.14623274
 -0.10351008  0.03061857 -0.02116022 -0.06345645  0.09974491 -0.07292438
  0.03385052  0.06524704 -0.03577112 -0.02287877 -0.10391577 -0.08007731
 -0.02631161  0.1602804   0.01327346  0.11914288  0.16379695 -0.02159891
  0.06472456 -0.10237708 -0.07645234  0.16705571 -0.09366696  0.04357522
 -0.02742734  0.02758322 -0.00038946 -0.00365693 -0.12629613  0.09302139
 -0.02063778  0.00729634  0.18952091  0.01031999  0.11483926  0.06214947
  0.15022668  0.07562321 -0.05554071 -0.06543132 -0.05485295 -0.00194402
  0.00224671 -0.05053292  0.04683593  0.08830129 -0.12915711 -0.05343271
 -0.05709041 -0.12360829 -0.09590811  0.2122337 ]",0.05498320310134818,"['일반', '게임']"
