,cluster,convrs,vec,distance,token
0,0,걔네는 거기서 다 끝났다고 보고 우리는  청구권이 남아있다고 보지,"[-5.23820184e-02  1.99856665e-02  1.37159210e-02 -1.15646921e-01
 -5.46820275e-02  2.04717368e-02  3.18024158e-02  1.47475287e-01
 -7.31346384e-02  1.21281194e-02 -1.08388782e-01 -9.04602930e-02
 -3.58128063e-02  9.08461679e-03  6.81472719e-02  2.91362125e-02
 -8.56700018e-02 -2.32455259e-05 -1.74733214e-02 -4.64131683e-02
 -8.97571966e-02 -6.39769882e-02 -6.56850934e-02 -2.96133086e-02
 -1.15652315e-01  5.39948465e-03 -8.58437493e-02 -1.24690710e-02
 -4.71819788e-02 -9.59205348e-03 -3.82089615e-02  3.78843807e-02
  2.62034629e-02  3.47385858e-03 -2.99821757e-02  2.86567528e-02
 -4.91106026e-02  6.36757463e-02 -1.62370622e-01  5.89921661e-02
  1.65589452e-02 -1.31167797e-02 -8.64002097e-04  1.43472804e-02
  6.47231713e-02  1.01301663e-01  2.49518957e-02 -7.37523139e-02
 -4.50977944e-02  2.50359047e-02 -2.78337207e-02  8.77358913e-02
  1.07090779e-01 -1.08545646e-02  8.33121687e-02 -8.49265978e-02
  1.88740268e-02  1.16514415e-01  5.19652516e-02 -3.21722366e-02
  1.01540971e-03  4.52214405e-02 -4.88600284e-02 -6.50782213e-02
  1.03778355e-02 -9.51749161e-02 -1.04809128e-01 -4.52711135e-02
  1.02888770e-01  6.07512984e-03  1.68923914e-01  3.81937553e-03
  1.49976075e-01  6.18549995e-02  9.00391936e-02  4.90200073e-02
 -1.70609225e-02  7.12428614e-02  3.95178515e-03  1.21249251e-01
 -7.40081221e-02 -1.93462875e-02  3.99664566e-02  1.36012891e-02
  1.23775308e-03 -6.11280166e-02 -4.31856848e-02 -4.64400016e-02
  5.43077141e-02  1.03161097e-01 -3.68762612e-02 -9.17694420e-02
 -3.75975296e-02 -1.14576645e-01 -7.23473588e-03  1.86148405e-01
  6.50144815e-02 -9.33051948e-03 -3.99599448e-02 -1.12102225e-01]",0.0383163406212197,['청구']
1,0,그때는 뭐 또 무슨 어떤 대책을해야 한다는 뭐 어떤 그런  얘기가 없었잖아,"[-0.05219279  0.00643317  0.01283963 -0.11439234 -0.05842453  0.02337533
  0.03200616  0.1558568  -0.06703122  0.00946954 -0.10232024 -0.09417613
 -0.03829156  0.01305254  0.05484772  0.02886401 -0.08600364  0.00647952
 -0.02164209 -0.04774477 -0.09020361 -0.06088773 -0.07130916 -0.03062412
 -0.10937022  0.0108597  -0.07889422 -0.02088695 -0.03978851 -0.01450452
 -0.02936706  0.03183671  0.01866948  0.00798933 -0.02431631  0.03379236
 -0.04228191  0.05587217 -0.1568891   0.05662113  0.0105152  -0.01278349
  0.0046635   0.01486115  0.06038562  0.09910814  0.02837573 -0.0712271
 -0.04402727  0.01879071 -0.01734368  0.09267621  0.09808373 -0.01581926
  0.08344159 -0.08087489  0.01843864  0.11626876  0.04116858 -0.02575311
 -0.00253184  0.04423573 -0.04850017 -0.06851985  0.00231872 -0.09673341
 -0.10777044 -0.04688177  0.10764904  0.00570443  0.16124064 -0.00330387
  0.1590026   0.05258194  0.08628602  0.04697824 -0.02201706  0.06965537
 -0.00318252  0.123284   -0.07303987 -0.02169937  0.04401925  0.02052847
 -0.00445804 -0.05837752 -0.03587389 -0.04985226  0.06306015  0.08832136
 -0.04495936 -0.08282779 -0.03026521 -0.10696375 -0.0063492   0.19075212
  0.06287452 -0.00106321 -0.03990967 -0.1114895 ]",0.04029277416469502,"['그때', '대책', '얘기']"
2,0,오늘 일본에서도 증시가 엄청 빠졌다고 하거든 그러면 우리 문제만 있지 않네,"[-0.05248721  0.01608501  0.01270689 -0.11247867 -0.05528518  0.02709332
  0.03919975  0.14607517 -0.07297365  0.01485354 -0.10431077 -0.09126813
 -0.02420467  0.00418707  0.06619924  0.03064332 -0.0838862   0.00671317
 -0.02071288 -0.05846062 -0.08776072 -0.05406608 -0.06240828 -0.03386206
 -0.1077752   0.01019122 -0.08502293 -0.01864758 -0.04947401 -0.00984608
 -0.03707775  0.04133346  0.03220516  0.00358546 -0.02750873  0.03330228
 -0.04544108  0.06481689 -0.15414117  0.05665788  0.01747783 -0.01273468
  0.00145056  0.00567281  0.06612697  0.09685636  0.03384798 -0.0801841
 -0.03884415  0.01643681 -0.01959487  0.09482694  0.10219535 -0.01390803
  0.07598913 -0.08340942  0.0254696   0.1169999   0.04471757 -0.03568913
  0.00431386  0.04737618 -0.04273323 -0.06659204  0.00377394 -0.09405213
 -0.11241615 -0.04490131  0.10119785  0.01402883  0.16526437 -0.00610378
  0.15390624  0.0521119   0.08490466  0.04375566 -0.01336316  0.06261908
  0.00437472  0.11736316 -0.06820683 -0.02342279  0.03141764  0.00821469
 -0.0081363  -0.06241045 -0.03555013 -0.05142807  0.06676949  0.09133326
 -0.0362453  -0.08490606 -0.03666968 -0.1075689  -0.00737057  0.18652639
  0.05772462 -0.00823497 -0.03603593 -0.11311542]",0.04164578041255219,"['일본', '증시', '문제']"
3,0,그리고 또 나는  이것도 하나의 좋은 계기가 될 것이란 생각이 ,"[-0.05634988  0.01142028  0.00967006 -0.10597178 -0.05648132  0.03335001
  0.04034579  0.14838316 -0.06719816  0.01883666 -0.11623091 -0.09166688
 -0.02746984  0.00426993  0.05696613  0.02853131 -0.09245764  0.01053924
 -0.01026662 -0.05546916 -0.09249032 -0.05471071 -0.07251153 -0.03428041
 -0.10782471  0.00762381 -0.0799823  -0.01574879 -0.04922527 -0.01915022
 -0.02959127  0.04220267  0.02070696  0.00272955 -0.02160599  0.0339243
 -0.05523024  0.06130325 -0.1621297   0.05983352  0.01663355 -0.01458713
  0.00735729  0.0075606   0.06966256  0.09875055  0.02415073 -0.07467035
 -0.04679702  0.02003953 -0.03029517  0.09859713  0.10321051 -0.00756087
  0.0823687  -0.09220517  0.01989779  0.1222822   0.0487012  -0.03626363
  0.00344167  0.0390508  -0.05383852 -0.06685658  0.00302534 -0.09947625
 -0.11519034 -0.04071684  0.10790753  0.00571855  0.16772462 -0.00899421
  0.16145574  0.06260042  0.08856903  0.04854389 -0.02012172  0.06717739
  0.0009089   0.11870619 -0.06991339 -0.01657449  0.04340336  0.01282821
 -0.0041918  -0.05970211 -0.03271901 -0.04882447  0.0585556   0.09793735
 -0.04101661 -0.09443164 -0.03982926 -0.10522334 -0.01346095  0.18043193
  0.06291113 -0.00378785 -0.03523565 -0.11783323]",0.04278624879984734,"['계기', '생각']"
4,0,또 우리가 지금도 그러는데 우리도 뭐 일본 차 같은 것도 어마어마하게 타고 다니잖아요,"[-0.05239604  0.01141582  0.0152001  -0.1053144  -0.05654808  0.02568542
  0.03736794  0.14424643 -0.06191913  0.00894317 -0.10118088 -0.08351628
 -0.03424976  0.00691114  0.05854651  0.02304239 -0.09013236 -0.0010183
 -0.0153589  -0.04839537 -0.08049596 -0.06029332 -0.06799091 -0.02567441
 -0.10612158  0.01291628 -0.07720079 -0.01386419 -0.03979191 -0.01043988
 -0.02630683  0.03326882  0.01891152 -0.00278528 -0.02749862  0.03170328
 -0.04669206  0.05952818 -0.14627542  0.05842231  0.01284554 -0.01405359
  0.00478723  0.00899419  0.06332201  0.09661038  0.02912969 -0.07417421
 -0.04038693  0.01814462 -0.02391362  0.08842662  0.09438977 -0.01348825
  0.08104003 -0.08536284  0.01926139  0.10564514  0.04739441 -0.02723961
  0.00783254  0.04434845 -0.04402147 -0.05940957  0.00529601 -0.10013801
 -0.10796324 -0.04209488  0.09585126  0.00194093  0.16027398 -0.00288263
  0.15055314  0.05397194  0.08718959  0.05061581 -0.02381203  0.06005125
  0.00413579  0.1135437  -0.06851669 -0.0265373   0.0424423   0.01246781
  0.00344624 -0.05861866 -0.03510264 -0.05108243  0.05715192  0.08689354
 -0.03655145 -0.08924254 -0.04056928 -0.1050624  -0.011228    0.18184577
  0.05554047 -0.00511559 -0.04262989 -0.10837841]",0.04356114713313551,"['그러', '일본', '다니']"
5,0,이 어려움만앞으로도 우리나라가  될 것이다 이렇게 저는 생각을,"[-0.05522903  0.0147866   0.0153179  -0.1069787  -0.04989285  0.02411504
  0.02799211  0.15655163 -0.06702621  0.01584882 -0.11545347 -0.09763452
 -0.03675972  0.01061078  0.06654068  0.02494959 -0.08413918  0.00840248
 -0.01301089 -0.05893985 -0.08447855 -0.05659208 -0.07072733 -0.02729031
 -0.11591118  0.01456571 -0.08675095 -0.01417798 -0.05228068 -0.01620428
 -0.03354179  0.04149635  0.03121122  0.00069234 -0.02569351  0.02263919
 -0.05118931  0.06558512 -0.15988514  0.05570942  0.0172679  -0.01780022
  0.00133904  0.00999711  0.07198292  0.10084725  0.02383704 -0.08171473
 -0.03630165  0.01616507 -0.02485965  0.09679923  0.10758591 -0.01091005
  0.07988556 -0.09369015  0.02383398  0.11865314  0.04392908 -0.02922734
  0.00288376  0.04488143 -0.05738463 -0.05917874 -0.00162248 -0.0988212
 -0.10729109 -0.03748791  0.10176119  0.01394031  0.17207445 -0.00523531
  0.16000819  0.06203791  0.08796315  0.04416076 -0.01526662  0.05895858
 -0.00164291  0.12424663 -0.07395189 -0.02319879  0.03733726  0.01290662
 -0.00709693 -0.06369642 -0.04194099 -0.0431086   0.06239576  0.0943666
 -0.03549118 -0.09677258 -0.0432926  -0.11019709 -0.01035574  0.18229185
  0.06327993  0.00382575 -0.03934497 -0.1123337 ]",0.04431199817611513,"['어려움', '나라', '생각']"
6,0,우리 한일 참 일방적인 조에 의해서 우리가 일본의 식민지가 됐었잖아요,"[-0.04888448  0.02087415  0.00148102 -0.10604711 -0.05734435  0.02283196
  0.03106737  0.15021214 -0.06137151  0.01925357 -0.1143437  -0.08548282
 -0.03374822  0.00273287  0.06420304  0.02837273 -0.08745159  0.00111004
 -0.02017363 -0.045375   -0.08875439 -0.0615431  -0.06084124 -0.03562212
 -0.10938527  0.01852327 -0.08388108 -0.01671471 -0.04967419 -0.01439701
 -0.03655295  0.03483957  0.02482996 -0.00541911 -0.02909627  0.0328298
 -0.05676717  0.05534901 -0.16097695  0.05873868  0.00652891 -0.0118478
 -0.00416196  0.02139229  0.06685676  0.09580173  0.02544778 -0.07756416
 -0.04029921  0.01867793 -0.0313021   0.08471144  0.10059967 -0.01156441
  0.08549773 -0.08967139  0.014534    0.11909431  0.04200314 -0.02592515
  0.00052091  0.04514331 -0.04399195 -0.06684911  0.00141487 -0.1018576
 -0.11056792 -0.03719021  0.10622427  0.00257407  0.17491643 -0.00503008
  0.1532965   0.06132936  0.08691779  0.04672007 -0.01618022  0.06384435
  0.00239192  0.12787119 -0.06798082 -0.02357572  0.03512906  0.01120401
 -0.00146151 -0.05510473 -0.04113617 -0.04779923  0.05943119  0.09430996
 -0.04105923 -0.09254866 -0.03401561 -0.11703531 -0.00957384  0.18362506
  0.05671882 -0.00830191 -0.04595309 -0.10720361]",0.04509831484059559,"['일방', '일본', '식민지']"
7,0,일본 제품도 좋아하고  일본 사람의 문화도 실은 싫어하지 않잖아,"[-4.2574588e-02  1.7541414e-02  5.4686423e-03 -9.7453296e-02
 -5.4671396e-02  3.0981712e-02  3.5629801e-02  1.5450133e-01
 -6.2706798e-02  1.0614072e-02 -1.0086250e-01 -8.5554086e-02
 -3.9469257e-02  1.1404774e-02  6.1192144e-02  2.9056929e-02
 -8.1714176e-02  7.9934429e-03 -1.9136393e-02 -4.6068128e-02
 -9.1673054e-02 -5.0923154e-02 -6.2222656e-02 -3.7890669e-02
 -1.0630484e-01  8.0871852e-03 -7.4800238e-02 -2.0586487e-02
 -4.8311267e-02 -5.3759702e-03 -3.2545950e-02  3.1695276e-02
  2.1079760e-02 -1.2152375e-04 -2.2670873e-02  2.8669570e-02
 -4.8809767e-02  6.6495083e-02 -1.5607071e-01  4.9941722e-02
  1.2470020e-02 -2.2487041e-02  9.2240963e-03  8.1231371e-03
  6.5173000e-02  9.4347939e-02  2.7371014e-02 -7.2165012e-02
 -3.9238315e-02  1.2764845e-02 -2.2720890e-02  8.9639314e-02
  1.0316761e-01 -7.4138190e-03  8.3051197e-02 -9.0520166e-02
  1.9122830e-02  1.1477400e-01  5.5122744e-02 -2.8885288e-02
  8.2700355e-03  4.7778748e-02 -4.6493456e-02 -6.0051568e-02
  4.2949785e-03 -9.9546500e-02 -1.0187091e-01 -4.1579191e-02
  9.7743630e-02  4.7477959e-03  1.5641016e-01 -4.6431727e-05
  1.5503944e-01  5.5225670e-02  8.7536059e-02  4.8636805e-02
 -2.4164476e-02  7.2965831e-02  5.1796879e-03  1.2052017e-01
 -7.8283943e-02 -2.5972152e-02  3.5395153e-02  1.3869883e-02
  1.8896802e-03 -5.7156060e-02 -3.1872921e-02 -4.2355172e-02
  6.0993083e-02  9.4825387e-02 -4.0441561e-02 -8.7412544e-02
 -2.9792098e-02 -1.0536434e-01 -4.0848022e-03  1.8195525e-01
  6.4666606e-02 -6.8427897e-03 -3.7632249e-02 -1.1085043e-01]",0.047378797656880994,"['일본', '제품', '일본', '사람', '문화']"
8,0,그렇다고 해서 대통령이 아무 이유 없이 일본에 대해서 적대시하고 그럴 수는 없잖아요,"[-0.05026567  0.01538605  0.01534337 -0.10465879 -0.05328153  0.02103167
  0.03010843  0.15560639 -0.06613311  0.01910132 -0.10864709 -0.0910575
 -0.02800433  0.00402829  0.06679194  0.02572223 -0.0875394   0.00993359
 -0.0153276  -0.06251609 -0.07684531 -0.06522427 -0.07206669 -0.02863093
 -0.1081055   0.01578975 -0.07919896 -0.00485799 -0.04855867 -0.01767264
 -0.02964556  0.03823496  0.02749539  0.00709599 -0.02758108  0.03141145
 -0.05578882  0.06217914 -0.1569501   0.05066288  0.01540118 -0.01818458
  0.00525602  0.02190198  0.0671491   0.09919827  0.02442285 -0.08340158
 -0.0531384   0.01715347 -0.02549796  0.08859278  0.09272958 -0.01540821
  0.08876312 -0.08963156  0.01917187  0.11370828  0.05670094 -0.03074014
 -0.00093348  0.03901313 -0.04101663 -0.06445514  0.0183449  -0.09223101
 -0.1118482  -0.03901777  0.10524827  0.01105649  0.16824889  0.00977874
  0.15331852  0.05695223  0.0965804   0.05451569 -0.02436001  0.0713305
  0.00675808  0.12121781 -0.07412368 -0.02327897  0.03510851  0.00959049
  0.00059031 -0.05571484 -0.04144571 -0.04136552  0.05229941  0.09418191
 -0.04006774 -0.08900025 -0.03126173 -0.10974975 -0.01432368  0.18806843
  0.05987594  0.00423008 -0.04022039 -0.11445187]",0.0497172831913877,"['그렇', '대통령', '이유', '일본', '적대시']"
9,0,일본이 경제가 안 좋기 때문에 그  지금 우리나라를 희생양 삼고 있다,"[-0.05012258  0.0173635   0.01331547 -0.10058358 -0.05617811  0.03142638
  0.03217106  0.14575458 -0.06032551  0.00963658 -0.10033481 -0.08904087
 -0.02246924  0.00355404  0.05685195  0.02112202 -0.08375645  0.00588652
 -0.01597447 -0.04983437 -0.0807004  -0.06294227 -0.06066125 -0.03722138
 -0.10284954  0.00734819 -0.07700172 -0.01150013 -0.04155656 -0.01530963
 -0.02294061  0.0410779   0.02857601 -0.00064083 -0.01979289  0.03094261
 -0.04898972  0.06055039 -0.15358482  0.05503775  0.01425951 -0.02423053
  0.005546    0.00746313  0.06829146  0.09453467  0.02183671 -0.0664916
 -0.04067238  0.01689965 -0.02579838  0.09202586  0.10237948 -0.0063278
  0.07012732 -0.08386094  0.02857022  0.10690542  0.0487543  -0.03512687
  0.0098406   0.038913   -0.04919773 -0.06348071 -0.00028963 -0.09889475
 -0.10596804 -0.03800475  0.09849659  0.0045894   0.15373814  0.00356396
  0.14135377  0.05356785  0.08606481  0.04979794 -0.01218863  0.06837992
  0.00528295  0.11755864 -0.06397653 -0.0181565   0.04037938  0.00623213
  0.00058551 -0.05158467 -0.02984846 -0.04016434  0.06475921  0.09291294
 -0.04113879 -0.08965541 -0.03683266 -0.10809357 -0.01012755  0.18037267
  0.05814752  0.00132769 -0.04140468 -0.10800392]",0.05060313238115338,"['일본', '경제', '나라', '희생양']"
